SPOKE_ID	Node_Type	Node_ID	map_id	source	category	detail
D000083402	Symptom	SNOMEDCT:77978002	77978002	SNOMEDCT	NONE	NONE
D005153	Symptom	SNOMEDCT:126632002	126632002	SNOMEDCT	NONE	NONE
D009436	Symptom	SNOMEDCT:253124001	253124001	SNOMEDCT	NONE	NONE
D009436	Symptom	SNOMEDCT:249491000119100	249491000119100	SNOMEDCT	NONE	NONE
D006391	Symptom	SNOMEDCT:253053003	253053003	SNOMEDCT	NONE	NONE
D006391	Symptom	SNOMEDCT:400210000	400210000	SNOMEDCT	NONE	NONE
D004476	Symptom	SNOMEDCT:54209007	54209007	SNOMEDCT	NONE	NONE
D006551	Symptom	SNOMEDCT:84089009	84089009	SNOMEDCT	NONE	NONE
D057070	Symptom	SNOMEDCT:72535009	72535009	SNOMEDCT	NONE	NONE
D057070	Symptom	SNOMEDCT:1285171005	1285171005	SNOMEDCT	NONE	NONE
D017488	Symptom	SNOMEDCT:254167000	254167000	SNOMEDCT	NONE	NONE
D017488	Symptom	SNOMEDCT:239071005	239071005	SNOMEDCT	NONE	NONE
C535761	Symptom	SNOMEDCT:48796009	48796009	SNOMEDCT	NONE	NONE
D001044	Symptom	SNOMEDCT:441913003	441913003	SNOMEDCT	NONE	NONE
D001044	Symptom	SNOMEDCT:44564008	44564008	SNOMEDCT	NONE	NONE
D007007	Symptom	SNOMEDCT:14662005	14662005	SNOMEDCT	NONE	NONE
D007007	Symptom	SNOMEDCT:39659002	39659002	SNOMEDCT	NONE	NONE
D006849	Symptom	SNOMEDCT:14055002	14055002	SNOMEDCT	NONE	NONE
D014625	Symptom	SNOMEDCT:126921000	126921000	SNOMEDCT	NONE	NONE
C537438	Symptom	SNOMEDCT:111317000	111317000	SNOMEDCT	NONE	NONE
D006261	Symptom	SNOMEDCT:445511002	445511002	SNOMEDCT	NONE	NONE
D008201	Symptom	SNOMEDCT:197260007	197260007	SNOMEDCT	NONE	NONE
D006627	Symptom	SNOMEDCT:360441005	360441005	SNOMEDCT	NONE	NONE
D006627	Symptom	SNOMEDCT:253780003	253780003	SNOMEDCT	NONE	NONE
D003117	Symptom	SNOMEDCT:246674000	246674000	SNOMEDCT	NONE	NONE
D013120	Symptom	SNOMEDCT:92405007	92405007	SNOMEDCT	NONE	NONE
D002303	Symptom	SNOMEDCT:44088000	44088000	SNOMEDCT	NONE	NONE
D014717	Symptom	SNOMEDCT:103282003	103282003	SNOMEDCT	NONE	NONE
D020069	Symptom	SNOMEDCT:45326000	45326000	SNOMEDCT	NONE	NONE
D004678	Symptom	SNOMEDCT:58762006	58762006	SNOMEDCT	NONE	NONE
C562884	Symptom	SNOMEDCT:109620006	109620006	SNOMEDCT	NONE	NONE
D016883	Symptom	SNOMEDCT:420422005	420422005	SNOMEDCT	NONE	NONE
D004409	Symptom	SNOMEDCT:102448004	102448004	SNOMEDCT	NONE	NONE
D059020	Symptom	SNOMEDCT:225457007	225457007	SNOMEDCT	NONE	NONE
D059020	Symptom	SNOMEDCT:6471006	6471006	SNOMEDCT	NONE	NONE
D000690	Symptom	SNOMEDCT:230258005	230258005	SNOMEDCT	NONE	NONE
D016649	Symptom	SNOMEDCT:65846009	65846009	SNOMEDCT	NONE	NONE
D016649	Symptom	SNOMEDCT:237788002	237788002	SNOMEDCT	NONE	NONE
D012257	Symptom	SNOMEDCT:20307000	20307000	SNOMEDCT	NONE	NONE
D017114	Symptom	SNOMEDCT:197270009	197270009	SNOMEDCT	NONE	NONE
D006423	Symptom	SNOMEDCT:246669008	246669008	SNOMEDCT	NONE	NONE
D000690	Symptom	SNOMEDCT:838276009	838276009	SNOMEDCT	NONE	NONE
D012640	Symptom	SNOMEDCT:68761002	68761002	SNOMEDCT	NONE	NONE
D014717	Symptom	SNOMEDCT:50438001	50438001	SNOMEDCT	NONE	NONE
D014823	Symptom	SNOMEDCT:31341008	31341008	SNOMEDCT	NONE	NONE
D009461	Symptom	SNOMEDCT:308921004	308921004	SNOMEDCT	NONE	NONE
D010309	Symptom	SNOMEDCT:14756005	14756005	SNOMEDCT	NONE	NONE
D012892	Symptom	SNOMEDCT:130989002	130989002	SNOMEDCT	NONE	NONE
D004418	Symptom	SNOMEDCT:55442000	55442000	SNOMEDCT	NONE	NONE
D010524	Symptom	SNOMEDCT:254986007	254986007	SNOMEDCT	NONE	NONE
D005242	Symptom	SNOMEDCT:72042002	72042002	SNOMEDCT	NONE	NONE
D000544	Symptom	SNOMEDCT:416975007	416975007	SNOMEDCT	NONE	NONE
D013117	Symptom	SNOMEDCT:71286001	71286001	SNOMEDCT	NONE	NONE
D006344	Symptom	SNOMEDCT:17718000	17718000	SNOMEDCT	NONE	NONE
D002583	Symptom	SNOMEDCT:363354003	363354003	SNOMEDCT	NONE	NONE
D065634	Symptom	SNOMEDCT:73965003	73965003	SNOMEDCT	NONE	NONE
D065634	Symptom	SNOMEDCT:230744007	230744007	SNOMEDCT	NONE	NONE
D008708	Symptom	SNOMEDCT:38959009	38959009	SNOMEDCT	NONE	NONE
D001201	Symptom	SNOMEDCT:389026000	389026000	SNOMEDCT	NONE	NONE
D001766	Symptom	SNOMEDCT:193699007	193699007	SNOMEDCT	NONE	NONE
D010591	Symptom	SNOMEDCT:193114000	193114000	SNOMEDCT	NONE	NONE
D009056	Symptom	SNOMEDCT:128334002	128334002	SNOMEDCT	NONE	NONE
D006929	Symptom	SNOMEDCT:88213004	88213004	SNOMEDCT	NONE	NONE
D012005	Symptom	SNOMEDCT:57773001	57773001	SNOMEDCT	NONE	NONE
D003456	Symptom	SNOMEDCT:268228006	268228006	SNOMEDCT	NONE	NONE
D012173	Symptom	SNOMEDCT:410471004	410471004	SNOMEDCT	NONE	NONE
C536111	Symptom	SNOMEDCT:253140003	253140003	SNOMEDCT	NONE	NONE
D000741	Symptom	SNOMEDCT:304132006	304132006	SNOMEDCT	NONE	NONE
D000741	Symptom	SNOMEDCT:306058006	306058006	SNOMEDCT	NONE	NONE
D001139	Symptom	SNOMEDCT:373587001	373587001	SNOMEDCT	NONE	NONE
D002543	Symptom	SNOMEDCT:274100004	274100004	SNOMEDCT	NONE	NONE
D001251	Symptom	SNOMEDCT:449726007	449726007	SNOMEDCT	NONE	NONE
D001037	Symptom	SNOMEDCT:34977006	34977006	SNOMEDCT	NONE	NONE
D007172	Symptom	SNOMEDCT:860914002	860914002	SNOMEDCT	NONE	NONE
D014693	Symptom	SNOMEDCT:71908006	71908006	SNOMEDCT	NONE	NONE
D000080422	Symptom	SNOMEDCT:38023001	38023001	SNOMEDCT	NONE	NONE
D009759	Symptom	SNOMEDCT:95786003	95786003	SNOMEDCT	NONE	NONE
D006972	Symptom	SNOMEDCT:22006008	22006008	SNOMEDCT	NONE	NONE
D012206	Symptom	SNOMEDCT:89010004	89010004	SNOMEDCT	NONE	NONE
D012206	Symptom	SNOMEDCT:240131006	240131006	SNOMEDCT	NONE	NONE
D017114	Symptom	SNOMEDCT:235884008	235884008	SNOMEDCT	NONE	NONE
D003884	Symptom	SNOMEDCT:123151001	123151001	SNOMEDCT	NONE	NONE
D003884	Symptom	SNOMEDCT:417609007	417609007	SNOMEDCT	NONE	NONE
D003884	Symptom	SNOMEDCT:419952004	419952004	SNOMEDCT	NONE	NONE
D058499	Symptom	SNOMEDCT:314407005	314407005	SNOMEDCT	NONE	NONE
D009437	Symptom	SNOMEDCT:247392005	247392005	SNOMEDCT	NONE	NONE
D009081	Symptom	SNOMEDCT:65764006	65764006	SNOMEDCT	NONE	NONE
D000087122	Symptom	SNOMEDCT:231494001	231494001	SNOMEDCT	NONE	NONE
D009396	Symptom	SNOMEDCT:25081006	25081006	SNOMEDCT	NONE	NONE
D009396	Symptom	SNOMEDCT:302849000	302849000	SNOMEDCT	NONE	NONE
D006215	Symptom	SNOMEDCT:122480009	122480009	SNOMEDCT	NONE	NONE
D014202	Symptom	SNOMEDCT:36637003	36637003	SNOMEDCT	NONE	NONE
D018242	Symptom	SNOMEDCT:699028006	699028006	SNOMEDCT	NONE	NONE
D018242	Symptom	SNOMEDCT:39781001	39781001	SNOMEDCT	NONE	NONE
D018242	Symptom	SNOMEDCT:55045006	55045006	SNOMEDCT	NONE	NONE
D012170	Symptom	SNOMEDCT:24596005	24596005	SNOMEDCT	NONE	NONE
D001072	Symptom	SNOMEDCT:246568006	246568006	SNOMEDCT	NONE	NONE
D008232	Symptom	SNOMEDCT:277466009	277466009	SNOMEDCT	NONE	NONE
D008232	Symptom	SNOMEDCT:414629003	414629003	SNOMEDCT	NONE	NONE
D007035	Symptom	SNOMEDCT:212916004	212916004	SNOMEDCT	NONE	NONE
D006337	Symptom	SNOMEDCT:30782001	30782001	SNOMEDCT	NONE	NONE
D008527	Symptom	SNOMEDCT:32456001	32456001	SNOMEDCT	NONE	NONE
D010279	Symptom	SNOMEDCT:73132005	73132005	SNOMEDCT	NONE	NONE
D002781	Symptom	SNOMEDCT:575006	575006	SNOMEDCT	NONE	NONE
D002781	Symptom	SNOMEDCT:363668000	363668000	SNOMEDCT	NONE	NONE
D002779	Symptom	SNOMEDCT:197446008	197446008	SNOMEDCT	NONE	NONE
D002779	Symptom	SNOMEDCT:30144000	30144000	SNOMEDCT	NONE	NONE
D002779	Symptom	SNOMEDCT:33688009	33688009	SNOMEDCT	NONE	NONE
D009041	Symptom	SNOMEDCT:17783003	17783003	SNOMEDCT	NONE	NONE
D014717	Symptom	SNOMEDCT:103284002	103284002	SNOMEDCT	NONE	NONE
D002311	Symptom	SNOMEDCT:53043001	53043001	SNOMEDCT	NONE	NONE
D005134	Symptom	SNOMEDCT:363461003	363461003	SNOMEDCT	NONE	NONE
D013226	Symptom	SNOMEDCT:230460005	230460005	SNOMEDCT	NONE	NONE
D003702	Symptom	SNOMEDCT:2073000	2073000	SNOMEDCT	NONE	NONE
D009920	Symptom	SNOMEDCT:274718005	274718005	SNOMEDCT	NONE	NONE
D011618	Symptom	SNOMEDCT:88975006	88975006	SNOMEDCT	NONE	NONE
D013746	Symptom	SNOMEDCT:10629009	10629009	SNOMEDCT	NONE	NONE
D010255	Symptom	SNOMEDCT:126675008	126675008	SNOMEDCT	NONE	NONE
D010612	Symptom	SNOMEDCT:405737000	405737000	SNOMEDCT	NONE	NONE
D010900	Symptom	SNOMEDCT:399244003	399244003	SNOMEDCT	NONE	NONE
D002546	Symptom	SNOMEDCT:266257000	266257000	SNOMEDCT	NONE	NONE
D053591	Symptom	SNOMEDCT:6617009	6617009	SNOMEDCT	NONE	NONE
D009436	Symptom	SNOMEDCT:32219008	32219008	SNOMEDCT	NONE	NONE
D012135	Symptom	SNOMEDCT:272040008	272040008	SNOMEDCT	NONE	NONE
D012135	Symptom	SNOMEDCT:56018004	56018004	SNOMEDCT	NONE	NONE
D015595	Symptom	SNOMEDCT:247434009	247434009	SNOMEDCT	NONE	NONE
D002547	Symptom	SNOMEDCT:192958009	192958009	SNOMEDCT	NONE	NONE
D004421	Symptom	SNOMEDCT:230332007	230332007	SNOMEDCT	NONE	NONE
D013966	Symptom	SNOMEDCT:82119001	82119001	SNOMEDCT	NONE	NONE
D003192	Symptom	SNOMEDCT:12479006	12479006	SNOMEDCT	NONE	NONE
D018281	Symptom	SNOMEDCT:70179006	70179006	SNOMEDCT	NONE	NONE
D018281	Symptom	SNOMEDCT:312104005	312104005	SNOMEDCT	NONE	NONE
D011471	Symptom	SNOMEDCT:399068003	399068003	SNOMEDCT	NONE	NONE
D003639	Symptom	SNOMEDCT:79471008	79471008	SNOMEDCT	NONE	NONE
D002532	Symptom	SNOMEDCT:783418004	783418004	SNOMEDCT	NONE	NONE
D004660	Symptom	SNOMEDCT:45170000	45170000	SNOMEDCT	NONE	NONE
D004172	Symptom	SNOMEDCT:75364009	75364009	SNOMEDCT	NONE	NONE
D014277	Symptom	SNOMEDCT:31681005	31681005	SNOMEDCT	NONE	NONE
D009404	Symptom	SNOMEDCT:445119005	445119005	SNOMEDCT	NONE	NONE
D009404	Symptom	SNOMEDCT:236380004	236380004	SNOMEDCT	NONE	NONE
D013922	Symptom	SNOMEDCT:6631009	6631009	SNOMEDCT	NONE	NONE
D063730	Symptom	SNOMEDCT:66266003	66266003	SNOMEDCT	NONE	NONE
D009190	Symptom	SNOMEDCT:128623006	128623006	SNOMEDCT	NONE	NONE
D009190	Symptom	SNOMEDCT:109995007	109995007	SNOMEDCT	NONE	NONE
D000069337	Symptom	SNOMEDCT:204984002	204984002	SNOMEDCT	NONE	NONE
D007822	Symptom	SNOMEDCT:126692004	126692004	SNOMEDCT	NONE	NONE
D006261	Symptom	SNOMEDCT:162300006	162300006	SNOMEDCT	NONE	NONE
D000747	Symptom	SNOMEDCT:44452003	44452003	SNOMEDCT	NONE	NONE
D009759	Symptom	SNOMEDCT:3327002	3327002	SNOMEDCT	NONE	NONE
D003693	Symptom	SNOMEDCT:2776000	2776000	SNOMEDCT	NONE	NONE
D003693	Symptom	SNOMEDCT:419567006	419567006	SNOMEDCT	NONE	NONE
D009134	Symptom	SNOMEDCT:88923002	88923002	SNOMEDCT	NONE	NONE
D011030	Symptom	SNOMEDCT:233645004	233645004	SNOMEDCT	NONE	NONE
D017036	Symptom	SNOMEDCT:241006	241006	SNOMEDCT	NONE	NONE
D012594	Symptom	SNOMEDCT:201048007	201048007	SNOMEDCT	NONE	NONE
D002277	Symptom	SNOMEDCT:38549000	38549000	SNOMEDCT	NONE	NONE
D007873	Symptom	SNOMEDCT:111255008	111255008	SNOMEDCT	NONE	NONE
D003556	Symptom	SNOMEDCT:38822007	38822007	SNOMEDCT	NONE	NONE
D000377	Symptom	SNOMEDCT:24500009	24500009	SNOMEDCT	NONE	NONE
D000860	Symptom	SNOMEDCT:29658002	29658002	SNOMEDCT	NONE	NONE
D005350	Symptom	SNOMEDCT:8664001	8664001	SNOMEDCT	NONE	NONE
C564243	Symptom	SNOMEDCT:711163009	711163009	SNOMEDCT	NONE	NONE
D012021	Symptom	SNOMEDCT:246571003	246571003	SNOMEDCT	NONE	NONE
D006970	Symptom	SNOMEDCT:426451004	426451004	SNOMEDCT	NONE	NONE
D013285	Symptom	SNOMEDCT:246774008	246774008	SNOMEDCT	NONE	NONE
D013953	Symptom	SNOMEDCT:127231009	127231009	SNOMEDCT	NONE	NONE
D008269	Symptom	SNOMEDCT:37231002	37231002	SNOMEDCT	NONE	NONE
D010149	Symptom	SNOMEDCT:213299007	213299007	SNOMEDCT	NONE	NONE
C580062	Symptom	SNOMEDCT:239107007	239107007	SNOMEDCT	NONE	NONE
C580062	Symptom	SNOMEDCT:25201003	25201003	SNOMEDCT	NONE	NONE
D012607	Symptom	SNOMEDCT:129625005	129625005	SNOMEDCT	NONE	NONE
D018302	Symptom	SNOMEDCT:26138003	26138003	SNOMEDCT	NONE	NONE
D018302	Symptom	SNOMEDCT:1156413005	1156413005	SNOMEDCT	NONE	NONE
D015614	Symptom	SNOMEDCT:60657004	60657004	SNOMEDCT	NONE	NONE
D051474	Symptom	SNOMEDCT:2177002	2177002	SNOMEDCT	NONE	NONE
D005351	Symptom	SNOMEDCT:58569000	58569000	SNOMEDCT	NONE	NONE
D007680	Symptom	SNOMEDCT:363518003	363518003	SNOMEDCT	NONE	NONE
D019591	Symptom	SNOMEDCT:95217000	95217000	SNOMEDCT	NONE	NONE
D009122	Symptom	SNOMEDCT:56731001	56731001	SNOMEDCT	NONE	NONE
D009122	Symptom	SNOMEDCT:41581000	41581000	SNOMEDCT	NONE	NONE
D012816	Symptom	SNOMEDCT:404684003	404684003	SNOMEDCT	NONE	NONE
D011681	Symptom	SNOMEDCT:5310008	5310008	SNOMEDCT	NONE	NONE
D000006	Symptom	SNOMEDCT:9209005	9209005	SNOMEDCT	NONE	NONE
D009205	Symptom	SNOMEDCT:399617002	399617002	SNOMEDCT	NONE	NONE
D054514	Symptom	SNOMEDCT:314270008	314270008	SNOMEDCT	NONE	NONE
D054514	Symptom	SNOMEDCT:44647001	44647001	SNOMEDCT	NONE	NONE
D006177	Symptom	SNOMEDCT:34831003	34831003	SNOMEDCT	NONE	NONE
D012185	Symptom	SNOMEDCT:257812009	257812009	SNOMEDCT	NONE	NONE
D002012	Symptom	SNOMEDCT:90207007	90207007	SNOMEDCT	NONE	NONE
D002012	Symptom	SNOMEDCT:191983006	191983006	SNOMEDCT	NONE	NONE
D016874	Symptom	SNOMEDCT:85775002	85775002	SNOMEDCT	NONE	NONE
D008169	Symptom	SNOMEDCT:73452002	73452002	SNOMEDCT	NONE	NONE
D013575	Symptom	SNOMEDCT:61683000	61683000	SNOMEDCT	NONE	NONE
D037061	Symptom	SNOMEDCT:10085004	10085004	SNOMEDCT	NONE	NONE
D005198	Symptom	SNOMEDCT:40488004	40488004	SNOMEDCT	NONE	NONE
C564683	Symptom	SNOMEDCT:763720007	763720007	SNOMEDCT	NONE	NONE
D009759	Symptom	SNOMEDCT:35743001	35743001	SNOMEDCT	NONE	NONE
D013285	Symptom	SNOMEDCT:128602000	128602000	SNOMEDCT	NONE	NONE
D000080888	Symptom	SNOMEDCT:229746007	229746007	SNOMEDCT	NONE	NONE
D020179	Symptom	SNOMEDCT:387604006	387604006	SNOMEDCT	NONE	NONE
D007246	Symptom	SNOMEDCT:8619003	8619003	SNOMEDCT	NONE	NONE
D059350	Symptom	SNOMEDCT:737305006	737305006	SNOMEDCT	NONE	NONE
D004414	Symptom	SNOMEDCT:71315007	71315007	SNOMEDCT	NONE	NONE
D000742	Symptom	SNOMEDCT:68870007	68870007	SNOMEDCT	NONE	NONE
D012005	Symptom	SNOMEDCT:111363006	111363006	SNOMEDCT	NONE	NONE
D003922	Symptom	SNOMEDCT:11530004	11530004	SNOMEDCT	NONE	NONE
D006502	Symptom	SNOMEDCT:38739001	38739001	SNOMEDCT	NONE	NONE
D020371	Symptom	SNOMEDCT:87607002	87607002	SNOMEDCT	NONE	NONE
D065630	Symptom	SNOMEDCT:48763007	48763007	SNOMEDCT	NONE	NONE
D006212	Symptom	SNOMEDCT:247734005	247734005	SNOMEDCT	NONE	NONE
D012514	Symptom	SNOMEDCT:1179374007	1179374007	SNOMEDCT	NONE	NONE
D012514	Symptom	SNOMEDCT:109385007	109385007	SNOMEDCT	NONE	NONE
D003968	Symptom	SNOMEDCT:39963006	39963006	SNOMEDCT	NONE	NONE
D002534	Symptom	SNOMEDCT:389089009	389089009	SNOMEDCT	NONE	NONE
D002037	Symptom	SNOMEDCT:63467002	63467002	SNOMEDCT	NONE	NONE
D008881	Symptom	SNOMEDCT:75879005	75879005	SNOMEDCT	NONE	NONE
D003680	Symptom	SNOMEDCT:71457002	71457002	SNOMEDCT	NONE	NONE
D000745	Symptom	SNOMEDCT:42601008	42601008	SNOMEDCT	NONE	NONE
D000745	Symptom	SNOMEDCT:38911009	38911009	SNOMEDCT	NONE	NONE
D016116	Symptom	SNOMEDCT:718122005	718122005	SNOMEDCT	NONE	NONE
D017180	Symptom	SNOMEDCT:6624005	6624005	SNOMEDCT	NONE	NONE
D005221	Symptom	SNOMEDCT:248274002	248274002	SNOMEDCT	NONE	NONE
D005221	Symptom	SNOMEDCT:84229001	84229001	SNOMEDCT	NONE	NONE
D008060	Symptom	SNOMEDCT:71325002	71325002	SNOMEDCT	NONE	NONE
D008579	Symptom	SNOMEDCT:35701008	35701008	SNOMEDCT	NONE	NONE
C535845	Symptom	SNOMEDCT:414380008	414380008	SNOMEDCT	NONE	NONE
D054092	Symptom	SNOMEDCT:204317008	204317008	SNOMEDCT	NONE	NONE
D011707	Symptom	SNOMEDCT:367403001	367403001	SNOMEDCT	NONE	NONE
D001259	Symptom	SNOMEDCT:250067008	250067008	SNOMEDCT	NONE	NONE
D013280	Symptom	SNOMEDCT:61170000	61170000	SNOMEDCT	NONE	NONE
D001416	Symptom	SNOMEDCT:161891005	161891005	SNOMEDCT	NONE	NONE
D060050	Symptom	SNOMEDCT:233819005	233819005	SNOMEDCT	NONE	NONE
D008067	Symptom	SNOMEDCT:116063003	116063003	SNOMEDCT	NONE	NONE
D001746	Symptom	SNOMEDCT:61758007	61758007	SNOMEDCT	NONE	NONE
D006848	Symptom	SNOMEDCT:26614003	26614003	SNOMEDCT	NONE	NONE
D006848	Symptom	SNOMEDCT:386152007	386152007	SNOMEDCT	NONE	NONE
D005409	Symptom	SNOMEDCT:78011002	78011002	SNOMEDCT	NONE	NONE
D013945	Symptom	SNOMEDCT:128717008	128717008	SNOMEDCT	NONE	NONE
D013945	Symptom	SNOMEDCT:444374006	444374006	SNOMEDCT	NONE	NONE
D001037	Symptom	SNOMEDCT:23011003	23011003	SNOMEDCT	NONE	NONE
D054082	Symptom	SNOMEDCT:23024003	23024003	SNOMEDCT	NONE	NONE
D002032	Symptom	SNOMEDCT:78004001	78004001	SNOMEDCT	NONE	NONE
D004828	Symptom	SNOMEDCT:230392005	230392005	SNOMEDCT	NONE	NONE
D056844	Symptom	SNOMEDCT:17329003	17329003	SNOMEDCT	NONE	NONE
D056844	Symptom	SNOMEDCT:7093002	7093002	SNOMEDCT	NONE	NONE
D000071896	Symptom	SNOMEDCT:702537003	702537003	SNOMEDCT	NONE	NONE
C537682	Symptom	SNOMEDCT:718103001	718103001	SNOMEDCT	NONE	NONE
D011681	Symptom	SNOMEDCT:193523008	193523008	SNOMEDCT	NONE	NONE
D006832	Symptom	SNOMEDCT:253158009	253158009	SNOMEDCT	NONE	NONE
D002832	Symptom	SNOMEDCT:122003	122003	SNOMEDCT	NONE	NONE
D008569	Symptom	SNOMEDCT:386807006	386807006	SNOMEDCT	NONE	NONE
D012175	Symptom	SNOMEDCT:370967009	370967009	SNOMEDCT	NONE	NONE
D012175	Symptom	SNOMEDCT:19906005	19906005	SNOMEDCT	NONE	NONE
D009794	Symptom	SNOMEDCT:410042009	410042009	SNOMEDCT	NONE	NONE
D004948	Symptom	SNOMEDCT:16596007	16596007	SNOMEDCT	NONE	NONE
D002819	Symptom	SNOMEDCT:3456001	3456001	SNOMEDCT	NONE	NONE
D000787	Symptom	SNOMEDCT:194828000	194828000	SNOMEDCT	NONE	NONE
D000787	Symptom	SNOMEDCT:225566008	225566008	SNOMEDCT	NONE	NONE
D003409	Symptom	SNOMEDCT:190268003	190268003	SNOMEDCT	NONE	NONE
D003409	Symptom	SNOMEDCT:217710005	217710005	SNOMEDCT	NONE	NONE
D008269	Symptom	SNOMEDCT:70388009	70388009	SNOMEDCT	NONE	NONE
D008269	Symptom	SNOMEDCT:312920004	312920004	SNOMEDCT	NONE	NONE
D009220	Symptom	SNOMEDCT:702380008	702380008	SNOMEDCT	NONE	NONE
D009135	Symptom	SNOMEDCT:129565002	129565002	SNOMEDCT	NONE	NONE
D005499	Symptom	SNOMEDCT:253005	253005	SNOMEDCT	NONE	NONE
D003922	Symptom	SNOMEDCT:46635009	46635009	SNOMEDCT	NONE	NONE
D006660	Symptom	SNOMEDCT:187054003	187054003	SNOMEDCT	NONE	NONE
D065707	Symptom	SNOMEDCT:38353004	38353004	SNOMEDCT	NONE	NONE
D065707	Symptom	SNOMEDCT:253159001	253159001	SNOMEDCT	NONE	NONE
D015858	Symptom	SNOMEDCT:3289004	3289004	SNOMEDCT	NONE	NONE
C535349	Symptom	SNOMEDCT:51409009	51409009	SNOMEDCT	NONE	NONE
D012600	Symptom	SNOMEDCT:298382003	298382003	SNOMEDCT	NONE	NONE
D000756	Symptom	SNOMEDCT:41841004	41841004	SNOMEDCT	NONE	NONE
D001416	Symptom	SNOMEDCT:398997008	398997008	SNOMEDCT	NONE	NONE
D011666	Symptom	SNOMEDCT:56786000	56786000	SNOMEDCT	NONE	NONE
D009062	Symptom	SNOMEDCT:126797001	126797001	SNOMEDCT	NONE	NONE
D009062	Symptom	SNOMEDCT:235075007	235075007	SNOMEDCT	NONE	NONE
D006849	Symptom	SNOMEDCT:230751003	230751003	SNOMEDCT	NONE	NONE
D006689	Symptom	SNOMEDCT:836277009	836277009	SNOMEDCT	NONE	NONE
D006689	Symptom	SNOMEDCT:118602004	118602004	SNOMEDCT	NONE	NONE
D006689	Symptom	SNOMEDCT:118605002	118605002	SNOMEDCT	NONE	NONE
D006689	Symptom	SNOMEDCT:1163005009	1163005009	SNOMEDCT	NONE	NONE
D006689	Symptom	SNOMEDCT:118599009	118599009	SNOMEDCT	NONE	NONE
D012135	Symptom	SNOMEDCT:24612001	24612001	SNOMEDCT	NONE	NONE
C536332	Symptom	SNOMEDCT:205135003	205135003	SNOMEDCT	NONE	NONE
D010292	Symptom	SNOMEDCT:15037002	15037002	SNOMEDCT	NONE	NONE
D007593	Symptom	SNOMEDCT:298203008	298203008	SNOMEDCT	NONE	NONE
D005358	Symptom	SNOMEDCT:89859004	89859004	SNOMEDCT	NONE	NONE
C536238	Symptom	SNOMEDCT:789676005	789676005	SNOMEDCT	NONE	NONE
C537412	Symptom	SNOMEDCT:2736005	2736005	SNOMEDCT	NONE	NONE
D008881	Symptom	SNOMEDCT:193030005	193030005	SNOMEDCT	NONE	NONE
D007035	Symptom	SNOMEDCT:386689009	386689009	SNOMEDCT	NONE	NONE
D050033	Symptom	SNOMEDCT:92978002	92978002	SNOMEDCT	NONE	NONE
D006060	Symptom	SNOMEDCT:83579008	83579008	SNOMEDCT	NONE	NONE
C535802	Symptom	SNOMEDCT:79120002	79120002	SNOMEDCT	NONE	NONE
D008200	Symptom	SNOMEDCT:48087001	48087001	SNOMEDCT	NONE	NONE
D010188	Symptom	SNOMEDCT:47367009	47367009	SNOMEDCT	NONE	NONE
D011472	Symptom	SNOMEDCT:426135001	426135001	SNOMEDCT	NONE	NONE
D012021	Symptom	SNOMEDCT:103278000	103278000	SNOMEDCT	NONE	NONE
D010014	Symptom	SNOMEDCT:203522001	203522001	SNOMEDCT	NONE	NONE
D010014	Symptom	SNOMEDCT:30425001	30425001	SNOMEDCT	NONE	NONE
D015352	Symptom	SNOMEDCT:46152009	46152009	SNOMEDCT	NONE	NONE
D000141	Symptom	SNOMEDCT:1776003	1776003	SNOMEDCT	NONE	NONE
D005157	Symptom	SNOMEDCT:699046000	699046000	SNOMEDCT	NONE	NONE
D006521	Symptom	SNOMEDCT:197284004	197284004	SNOMEDCT	NONE	NONE
D010911	Symptom	SNOMEDCT:254956000	254956000	SNOMEDCT	NONE	NONE
D010437	Symptom	SNOMEDCT:16121001	16121001	SNOMEDCT	NONE	NONE
D058447	Symptom	SNOMEDCT:41652007	41652007	SNOMEDCT	NONE	NONE
D007634	Symptom	SNOMEDCT:5888003	5888003	SNOMEDCT	NONE	NONE
D012594	Symptom	SNOMEDCT:22784002	22784002	SNOMEDCT	NONE	NONE
D006053	Symptom	SNOMEDCT:726722009	726722009	SNOMEDCT	NONE	NONE
D001987	Symptom	SNOMEDCT:83457000	83457000	SNOMEDCT	NONE	NONE
D001184	Symptom	SNOMEDCT:229698003	229698003	SNOMEDCT	NONE	NONE
D020293	Symptom	SNOMEDCT:427020007	427020007	SNOMEDCT	NONE	NONE
D013575	Symptom	SNOMEDCT:271594007	271594007	SNOMEDCT	NONE	NONE
D013575	Symptom	SNOMEDCT:309585006	309585006	SNOMEDCT	NONE	NONE
D013575	Symptom	SNOMEDCT:272030005	272030005	SNOMEDCT	NONE	NONE
D007003	Symptom	SNOMEDCT:6974005	6974005	SNOMEDCT	NONE	NONE
D001836	Symptom	SNOMEDCT:248346009	248346009	SNOMEDCT	NONE	NONE
C536373	Symptom	SNOMEDCT:783204009	783204009	SNOMEDCT	NONE	NONE
D009436	Symptom	SNOMEDCT:789120001	789120001	SNOMEDCT	NONE	NONE
D009436	Symptom	SNOMEDCT:41353005	41353005	SNOMEDCT	NONE	NONE
D004927	Symptom	SNOMEDCT:71057007	71057007	SNOMEDCT	NONE	NONE
D005311	Symptom	SNOMEDCT:276641008	276641008	SNOMEDCT	NONE	NONE
