SPOKE_ID	Node_Type	Node_ID	map_id	source	category	detail
D003294	Symptom	ICD10CM:R56.00	R56.00	ICD10CM	R56	00
D013955	Symptom	ICD10CM:Q89.2	Q89.2	ICD10CM	Q89	2
D016553	Symptom	ICD10CM:D69.3	D69.3	ICD10CM	D69	3
D001714	Symptom	ICD10CM:F31	F31	ICD10CM	F31	
D001714	Symptom	ICD10CM:F31.9	F31.9	ICD10CM	F31	9
D014060	Symptom	ICD10CM:Q38.3	Q38.3	ICD10CM	Q38	3
D052456	Symptom	ICD10CM:E78.6	E78.6	ICD10CM	E78	6
D011928	Symptom	ICD10CM:I73.0	I73.0	ICD10CM	I73	0
D012857	Symptom	ICD10CM:Q89.3	Q89.3	ICD10CM	Q89	3
D000140	Symptom	ICD10CM:E87.20	E87.20	ICD10CM	E87	20
D006212	Symptom	ICD10CM:R44.3	R44.3	ICD10CM	R44	3
D006429	Symptom	ICD10CM:G81.1	G81.1	ICD10CM	G81	1
D006429	Symptom	ICD10CM:G81.10	G81.10	ICD10CM	G81	10
D003389	Symptom	ICD10CM:G52.9	G52.9	ICD10CM	G52	9
D003231	Symptom	ICD10CM:H10	H10	ICD10CM	H10	
D003231	Symptom	ICD10CM:H10.9	H10.9	ICD10CM	H10	9
D011086	Symptom	ICD10CM:D75.1	D75.1	ICD10CM	D75	1
D014012	Symptom	ICD10CM:H93.1	H93.1	ICD10CM	H93	1
D014012	Symptom	ICD10CM:H93.19	H93.19	ICD10CM	H93	19
D003398	Symptom	ICD10CM:Q75.0	Q75.0	ICD10CM	Q75	0
D006111	Symptom	ICD10CM:E05.0	E05.0	ICD10CM	E05	0
D015841	Symptom	ICD10CM:H05.4	H05.4	ICD10CM	H05	4
D015841	Symptom	ICD10CM:H05.40	H05.40	ICD10CM	H05	40
D009902	Symptom	ICD10CM:H46.1	H46.1	ICD10CM	H46	1
D004422	Symptom	ICD10CM:G24.1	G24.1	ICD10CM	G24	1
D000567	Symptom	ICD10CM:K00.5	K00.5	ICD10CM	K00	5
D009212	Symptom	ICD10CM:R82.1	R82.1	ICD10CM	R82	1
D020329	Symptom	ICD10CM:G25.0	G25.0	ICD10CM	G25	0
D066166	Symptom	ICD10CM:Q67.7	Q67.7	ICD10CM	Q67	7
D016537	Symptom	ICD10CM:E75.19	E75.19	ICD10CM	E75	19
D014985	Symptom	ICD10CM:E50.7	E50.7	ICD10CM	E50	7
D014985	Symptom	ICD10CM:H04.12	H04.12	ICD10CM	H04	12
D009896	Symptom	ICD10CM:H47.2	H47.2	ICD10CM	H47	2
D009896	Symptom	ICD10CM:H47.20	H47.20	ICD10CM	H47	20
D015576	Symptom	ICD10CM:M89.3	M89.3	ICD10CM	M89	3
D015576	Symptom	ICD10CM:M89.30	M89.30	ICD10CM	M89	30
D014063	Symptom	ICD10CM:K14.5	K14.5	ICD10CM	K14	5
D014826	Symptom	ICD10CM:J38.0	J38.0	ICD10CM	J38	0
D002921	Symptom	ICD10CM:L90.5	L90.5	ICD10CM	L90	5
C000726608	Symptom	ICD10CM:H43.39	H43.39	ICD10CM	H43	39
D006547	Symptom	ICD10CM:K46	K46	ICD10CM	K46	
D006547	Symptom	ICD10CM:K40-K46	K40-K46	ICD10CM	K40-K46	
D020246	Symptom	ICD10CM:I82.40	I82.40	ICD10CM	I82	40
D013575	Symptom	ICD10CM:R05.4	R05.4	ICD10CM	R05	4
D012848	Symptom	ICD10CM:I45.5	I45.5	ICD10CM	I45	5
D001177	Symptom	ICD10CM:M14.6	M14.6	ICD10CM	M14	6
D009202	Symptom	ICD10CM:I42.9	I42.9	ICD10CM	I42	9
D009202	Symptom	ICD10CM:I42	I42	ICD10CM	I42	
D009202	Symptom	ICD10CM:I51.5	I51.5	ICD10CM	I51	5
D005483	Symptom	ICD10CM:R23.2	R23.2	ICD10CM	R23	2
D008305	Symptom	ICD10CM:T88.3	T88.3	ICD10CM	T88	3
D003117	Symptom	ICD10CM:H53.5	H53.5	ICD10CM	H53	5
D007018	Symptom	ICD10CM:E23.0	E23.0	ICD10CM	E23	0
D012559	Symptom	ICD10CM:F20.9	F20.9	ICD10CM	F20	9
D012559	Symptom	ICD10CM:F20	F20	ICD10CM	F20	
D045822	Symptom	ICD10CM:K56.2	K56.2	ICD10CM	K56	2
D012141	Symptom	ICD10CM:J06.9	J06.9	ICD10CM	J06	9
D006959	Symptom	ICD10CM:E72.53	E72.53	ICD10CM	E72	53
D006959	Symptom	ICD10CM:R82.992	R82.992	ICD10CM	R82	992
D003424	Symptom	ICD10CM:K50.0	K50.0	ICD10CM	K50	0
D010538	Symptom	ICD10CM:K65.9	K65.9	ICD10CM	K65	9
D010538	Symptom	ICD10CM:K65	K65	ICD10CM	K65	
D065631	Symptom	ICD10CM:J30.9	J30.9	ICD10CM	J30	9
D006337	Symptom	ICD10CM:R01.1	R01.1	ICD10CM	R01	1
D011681	Symptom	ICD10CM:H21.56	H21.56	ICD10CM	H21	56
D009369	Symptom	ICD10CM:C80.1	C80.1	ICD10CM	C80	1
D009369	Symptom	ICD10CM:C80	C80	ICD10CM	C80	
D003128	Symptom	ICD10CM:R40.2	R40.2	ICD10CM	R40	2
D003128	Symptom	ICD10CM:R40.20	R40.20	ICD10CM	R40	20
D010008	Symptom	ICD10CM:M93.2	M93.2	ICD10CM	M93	2
D010998	Symptom	ICD10CM:R09.1	R09.1	ICD10CM	R09	1
C535720	Symptom	ICD10CM:K31.5	K31.5	ICD10CM	K31	5
D008103	Symptom	ICD10CM:K74.60	K74.60	ICD10CM	K74	60
C580003	Symptom	ICD10CM:E23.0	E23.0	ICD10CM	E23	0
D005155	Symptom	ICD10CM:G51	G51	ICD10CM	G51	
D005155	Symptom	ICD10CM:G51.9	G51.9	ICD10CM	G51	9
D003704	Symptom	ICD10CM:F03	F03	ICD10CM	F03	
D003704	Symptom	ICD10CM:F03.90	F03.90	ICD10CM	F03	90
D006975	Symptom	ICD10CM:K76.6	K76.6	ICD10CM	K76	6
D020047	Symptom	ICD10CM:N81.6	N81.6	ICD10CM	N81	6
D012640	Symptom	ICD10CM:R56.9	R56.9	ICD10CM	R56	9
D006627	Symptom	ICD10CM:Q43.1	Q43.1	ICD10CM	Q43	1
D016055	Symptom	ICD10CM:R33.9	R33.9	ICD10CM	R33	9
D016055	Symptom	ICD10CM:R33	R33	ICD10CM	R33	
D009259	Symptom	ICD10CM:F98.8	F98.8	ICD10CM	F98	8
D059246	Symptom	ICD10CM:R06.82	R06.82	ICD10CM	R06	82
D062685	Symptom	ICD10CM:L72.2	L72.2	ICD10CM	L72	2
D005357	Symptom	ICD10CM:M27.8	M27.8	ICD10CM	M27	8
D006849	Symptom	ICD10CM:G91.0	G91.0	ICD10CM	G91	0
D020757	Symptom	ICD10CM:G45.3	G45.3	ICD10CM	G45	3
D011115	Symptom	ICD10CM:G62.81	G62.81	ICD10CM	G62	81
D016472	Symptom	ICD10CM:G12.23	G12.23	ICD10CM	G12	23
D065708	Symptom	ICD10CM:Q04.6	Q04.6	ICD10CM	Q04	6
C537592	Symptom	ICD10CM:D70.0	D70.0	ICD10CM	D70	0
D002822	Symptom	ICD10CM:C58	C58	ICD10CM	C58	
D008202	Symptom	ICD10CM:D18.1	D18.1	ICD10CM	D18	1
D014860	Symptom	ICD10CM:B07.8	B07.8	ICD10CM	B07	8
D014860	Symptom	ICD10CM:B07	B07	ICD10CM	B07	
D002547	Symptom	ICD10CM:G80.3	G80.3	ICD10CM	G80	3
D046089	Symptom	ICD10CM:H90.8	H90.8	ICD10CM	H90	8
D029481	Symptom	ICD10CM:J42	J42	ICD10CM	J42	
D002062	Symptom	ICD10CM:M77.9	M77.9	ICD10CM	M77	9
D020961	Symptom	ICD10CM:G31.83	G31.83	ICD10CM	G31	83
D010146	Symptom	ICD10CM:R52	R52	ICD10CM	R52	
D020234	Symptom	ICD10CM:R26.0	R26.0	ICD10CM	R26	0
D052177	Symptom	ICD10CM:Q61	Q61	ICD10CM	Q61	
D052177	Symptom	ICD10CM:Q61.9	Q61.9	ICD10CM	Q61	9
C537358	Symptom	ICD10CM:E71.120	E71.120	ICD10CM	E71	120
D006606	Symptom	ICD10CM:R06.6	R06.6	ICD10CM	R06	6
D058490	Symptom	ICD10CM:Q56.1	Q56.1	ICD10CM	Q56	1
D016135	Symptom	ICD10CM:Q05.9	Q05.9	ICD10CM	Q05	9
D003922	Symptom	ICD10CM:E10	E10	ICD10CM	E10	
D052878	Symptom	ICD10CM:N20-N23	N20-N23	ICD10CM	N20-N23	
D004480	Symptom	ICD10CM:Q73.0	Q73.0	ICD10CM	Q73	0
D005207	Symptom	ICD10CM:R25.3	R25.3	ICD10CM	R25	3
D006344	Symptom	ICD10CM:Q21.1	Q21.1	ICD10CM	Q21	1
D006344	Symptom	ICD10CM:Q21.10	Q21.10	ICD10CM	Q21	10
D000377	Symptom	ICD10CM:R48.3	R48.3	ICD10CM	R48	3
D007806	Symptom	ICD10CM:F80.9	F80.9	ICD10CM	F80	9
D008531	Symptom	ICD10CM:K59.3	K59.3	ICD10CM	K59	3
D008531	Symptom	ICD10CM:K59.39	K59.39	ICD10CM	K59	39
D001037	Symptom	ICD10CM:R47.01	R47.01	ICD10CM	R47	01
D006985	Symptom	ICD10CM:R06.4	R06.4	ICD10CM	R06	4
D004461	Symptom	ICD10CM:O15	O15	ICD10CM	O15	
D004461	Symptom	ICD10CM:O15.9	O15.9	ICD10CM	O15	9
D000070558	Symptom	ICD10CM:Q66.1	Q66.1	ICD10CM	Q66	1
D060906	Symptom	ICD10CM:Q65.81	Q65.81	ICD10CM	Q65	81
D005901	Symptom	ICD10CM:H40.9	H40.9	ICD10CM	H40	9
D005901	Symptom	ICD10CM:H40	H40	ICD10CM	H40	
D005901	Symptom	ICD10CM:H40-H42	H40-H42	ICD10CM	H40-H42	
D019851	Symptom	ICD10CM:D68.59	D68.59	ICD10CM	D68	59
D014062	Symptom	ICD10CM:C02.9	C02.9	ICD10CM	C02	9
D005706	Symptom	ICD10CM:C23	C23	ICD10CM	C23	
D009306	Symptom	ICD10CM:K00.6	K00.6	ICD10CM	K00	6
D002754	Symptom	ICD10CM:Q30.0	Q30.0	ICD10CM	Q30	0
D053201	Symptom	ICD10CM:N32.81	N32.81	ICD10CM	N32	81
D010034	Symptom	ICD10CM:H65.9	H65.9	ICD10CM	H65	9
D010034	Symptom	ICD10CM:H65.3	H65.3	ICD10CM	H65	3
D012868	Symptom	ICD10CM:Q82.9	Q82.9	ICD10CM	Q82	9
D016728	Symptom	ICD10CM:R45.88	R45.88	ICD10CM	R45	88
D020896	Symptom	ICD10CM:E86.1	E86.1	ICD10CM	E86	1
D020896	Symptom	ICD10CM:E86	E86	ICD10CM	E86	
D020896	Symptom	ICD10CM:E86.9	E86.9	ICD10CM	E86	9
D006332	Symptom	ICD10CM:I51.7	I51.7	ICD10CM	I51	7
D009393	Symptom	ICD10CM:N08	N08	ICD10CM	N08	
D009393	Symptom	ICD10CM:N05	N05	ICD10CM	N05	
D000067877	Symptom	ICD10CM:F84.0	F84.0	ICD10CM	F84	0
D006955	Symptom	ICD10CM:E87.0	E87.0	ICD10CM	E87	0
D002532	Symptom	ICD10CM:I67.1	I67.1	ICD10CM	I67	1
D007037	Symptom	ICD10CM:E03.9	E03.9	ICD10CM	E03	9
D013724	Symptom	ICD10CM:D28	D28	ICD10CM	D28	
C562932	Symptom	ICD10CM:G71.02	G71.02	ICD10CM	G71	02
D001763	Symptom	ICD10CM:H02.409	H02.409	ICD10CM	H02	409
D001763	Symptom	ICD10CM:H02.4	H02.4	ICD10CM	H02	4
D001763	Symptom	ICD10CM:H02.40	H02.40	ICD10CM	H02	40
D010033	Symptom	ICD10CM:H66.9	H66.9	ICD10CM	H66	9
D010033	Symptom	ICD10CM:H66.90	H66.90	ICD10CM	H66	90
D000077260	Symptom	ICD10CM:R40.0	R40.0	ICD10CM	R40	0
D061085	Symptom	ICD10CM:Q04.0	Q04.0	ICD10CM	Q04	0
D060705	Symptom	ICD10CM:F81.2	F81.2	ICD10CM	F81	2
D004374	Symptom	ICD10CM:Q25.0	Q25.0	ICD10CM	Q25	0
D053202	Symptom	ICD10CM:N39.41	N39.41	ICD10CM	N39	41
D006319	Symptom	ICD10CM:H90.5	H90.5	ICD10CM	H90	5
D006505	Symptom	ICD10CM:K75.9	K75.9	ICD10CM	K75	9
D000686	Symptom	ICD10CM:E85.9	E85.9	ICD10CM	E85	9
D000686	Symptom	ICD10CM:E85	E85	ICD10CM	E85	
D010468	Symptom	ICD10CM:R41.4	R41.4	ICD10CM	R41	4
C562992	Symptom	ICD10CM:Q33.3	Q33.3	ICD10CM	Q33	3
D006966	Symptom	ICD10CM:E22.1	E22.1	ICD10CM	E22	1
D010787	Symptom	ICD10CM:L57.1	L57.1	ICD10CM	L57	1
D046152	Symptom	ICD10CM:C49.A	C49.A	ICD10CM	C49	A
D011693	Symptom	ICD10CM:D69.2	D69.2	ICD10CM	D69	2
D008103	Symptom	ICD10CM:K74.0	K74.0	ICD10CM	K74	0
D008103	Symptom	ICD10CM:K74.00	K74.00	ICD10CM	K74	00
D057887	Symptom	ICD10CM:M26.29	M26.29	ICD10CM	M26	29
D006029	Symptom	ICD10CM:R81	R81	ICD10CM	R81	
D008265	Symptom	ICD10CM:Q18.4	Q18.4	ICD10CM	Q18	4
D000091323	Symptom	ICD10CM:F44.5	F44.5	ICD10CM	F44	5
D003863	Symptom	ICD10CM:F33.9	F33.9	ICD10CM	F33	9
D004715	Symptom	ICD10CM:N80.12	N80.12	ICD10CM	N80	12
D007822	Symptom	ICD10CM:C32	C32	ICD10CM	C32	
D007822	Symptom	ICD10CM:C32.9	C32.9	ICD10CM	C32	9
D002446	Symptom	ICD10CM:K90.0	K90.0	ICD10CM	K90	0
C535679	Symptom	ICD10CM:Q15.0	Q15.0	ICD10CM	Q15	0
D010610	Symptom	ICD10CM:C14.0	C14.0	ICD10CM	C14	0
D007738	Symptom	ICD10CM:M40.20	M40.20	ICD10CM	M40	20
D057896	Symptom	ICD10CM:L90.6	L90.6	ICD10CM	L90	6
D000142	Symptom	ICD10CM:E87.29	E87.29	ICD10CM	E87	29
D007383	Symptom	ICD10CM:I73.9	I73.9	ICD10CM	I73	9
D003876	Symptom	ICD10CM:L20	L20	ICD10CM	L20	
D003876	Symptom	ICD10CM:L20.9	L20.9	ICD10CM	L20	9
D003876	Symptom	ICD10CM:L20.81	L20.81	ICD10CM	L20	81
D003919	Symptom	ICD10CM:E23.2	E23.2	ICD10CM	E23	2
D017445	Symptom	ICD10CM:L95.9	L95.9	ICD10CM	L95	9
D014884	Symptom	ICD10CM:A39.1	A39.1	ICD10CM	A39	1
D011565	Symptom	ICD10CM:L40.9	L40.9	ICD10CM	L40	9
D011565	Symptom	ICD10CM:L40	L40	ICD10CM	L40	
D007011	Symptom	ICD10CM:E20.9	E20.9	ICD10CM	E20	9
D007011	Symptom	ICD10CM:E20	E20	ICD10CM	E20	
D003294	Symptom	ICD10CM:R56.0	R56.0	ICD10CM	R56	0
D007826	Symptom	ICD10CM:J38.5	J38.5	ICD10CM	J38	5
D015473	Symptom	ICD10CM:C92.4	C92.4	ICD10CM	C92	4
D015473	Symptom	ICD10CM:C92.40	C92.40	ICD10CM	C92	40
D000086582	Symptom	ICD10CM:R43.0	R43.0	ICD10CM	R43	0
D006660	Symptom	ICD10CM:B39.5	B39.5	ICD10CM	B39	5
D000799	Symptom	ICD10CM:T78.3	T78.3	ICD10CM	T78	3
D000505	Symptom	ICD10CM:L66.0	L66.0	ICD10CM	L66	0
D000310	Symptom	ICD10CM:C74.9	C74.9	ICD10CM	C74	9
D000310	Symptom	ICD10CM:C74	C74	ICD10CM	C74	
D008607	Symptom	ICD10CM:F79	F79	ICD10CM	F79	
D006042	Symptom	ICD10CM:E04.9	E04.9	ICD10CM	E04	9
D009264	Symptom	ICD10CM:Q84.5	Q84.5	ICD10CM	Q84	5
D011625	Symptom	ICD10CM:H11.009	H11.009	ICD10CM	H11	009
D011625	Symptom	ICD10CM:H11.0	H11.0	ICD10CM	H11	0
D011625	Symptom	ICD10CM:H11.00	H11.00	ICD10CM	H11	00
D014594	Symptom	ICD10CM:C55	C55	ICD10CM	C55	
D016080	Symptom	ICD10CM:G93.0	G93.0	ICD10CM	G93	0
D004932	Symptom	ICD10CM:I85	I85	ICD10CM	I85	
D004932	Symptom	ICD10CM:I85.0	I85.0	ICD10CM	I85	0
D004932	Symptom	ICD10CM:I85.00	I85.00	ICD10CM	I85	00
D010009	Symptom	ICD10CM:G71.13	G71.13	ICD10CM	G71	13
D015794	Symptom	ICD10CM:H31.21	H31.21	ICD10CM	H31	21
D009669	Symptom	ICD10CM:C76.0	C76.0	ICD10CM	C76	0
D006473	Symptom	ICD10CM:O72.2	O72.2	ICD10CM	O72	2
D026681	Symptom	ICD10CM:E53.1	E53.1	ICD10CM	E53	1
D000096822	Symptom	ICD10CM:R05.3	R05.3	ICD10CM	R05	3
D006465	Symptom	ICD10CM:K66.1	K66.1	ICD10CM	K66	1
D008591	Symptom	ICD10CM:Q05	Q05	ICD10CM	Q05	
D007819	Symptom	ICD10CM:J38.4	J38.4	ICD10CM	J38	4
D013281	Symptom	ICD10CM:K12.0	K12.0	ICD10CM	K12	0
D013771	Symptom	ICD10CM:Q21.3	Q21.3	ICD10CM	Q21	3
D004387	Symptom	ICD10CM:M72.0	M72.0	ICD10CM	M72	0
D007674	Symptom	ICD10CM:N08	N08	ICD10CM	N08	
D007674	Symptom	ICD10CM:N28.9	N28.9	ICD10CM	N28	9
D010198	Symptom	ICD10CM:D61.81	D61.81	ICD10CM	D61	81
D007010	Symptom	ICD10CM:E87.1	E87.1	ICD10CM	E87	1
D009041	Symptom	ICD10CM:T75.3	T75.3	ICD10CM	T75	3
D014133	Symptom	ICD10CM:S12.8	S12.8	ICD10CM	S12	8
D057768	Symptom	ICD10CM:R68.13	R68.13	ICD10CM	R68	13
D011704	Symptom	ICD10CM:N12	N12	ICD10CM	N12	
D011704	Symptom	ICD10CM:N16	N16	ICD10CM	N16	
D011704	Symptom	ICD10CM:N10-N16	N10-N16	ICD10CM	N10-N16	
D012607	Symptom	ICD10CM:H53.41	H53.41	ICD10CM	H53	41
D001112	Symptom	ICD10CM:H18.41	H18.41	ICD10CM	H18	41
C562831	Symptom	ICD10CM:Q21.2	Q21.2	ICD10CM	Q21	2
D016136	Symptom	ICD10CM:Q76.0	Q76.0	ICD10CM	Q76	0
D013169	Symptom	ICD10CM:M43.0	M43.0	ICD10CM	M43	0
D013169	Symptom	ICD10CM:M43.00	M43.00	ICD10CM	M43	00
D009508	Symptom	ICD10CM:D22.9	D22.9	ICD10CM	D22	9
D009508	Symptom	ICD10CM:D22	D22	ICD10CM	D22	
D007006	Symptom	ICD10CM:E23.0	E23.0	ICD10CM	E23	0
D000789	Symptom	ICD10CM:I20.0	I20.0	ICD10CM	I20	0
D012770	Symptom	ICD10CM:R57.0	R57.0	ICD10CM	R57	0
D007011	Symptom	ICD10CM:E20.0	E20.0	ICD10CM	E20	0
D008844	Symptom	ICD10CM:M26.04	M26.04	ICD10CM	M26	04
D034381	Symptom	ICD10CM:H91.9	H91.9	ICD10CM	H91	9
D000741	Symptom	ICD10CM:D61.9	D61.9	ICD10CM	D61	9
D015477	Symptom	ICD10CM:C93.1	C93.1	ICD10CM	C93	1
D015477	Symptom	ICD10CM:C93.10	C93.10	ICD10CM	C93	10
D003092	Symptom	ICD10CM:K52.9	K52.9	ICD10CM	K52	9
D001072	Symptom	ICD10CM:R48.2	R48.2	ICD10CM	R48	2
D011225	Symptom	ICD10CM:O14	O14	ICD10CM	O14	
D011225	Symptom	ICD10CM:O14.9	O14.9	ICD10CM	O14	9
D011225	Symptom	ICD10CM:O14.90	O14.90	ICD10CM	O14	90
D065666	Symptom	ICD10CM:K55.1	K55.1	ICD10CM	K55	1
D020521	Symptom	ICD10CM:I63.9	I63.9	ICD10CM	I63	9
D004940	Symptom	ICD10CM:K22.2	K22.2	ICD10CM	K22	2
D004884	Symptom	ICD10CM:R14.2	R14.2	ICD10CM	R14	2
D006323	Symptom	ICD10CM:I46	I46	ICD10CM	I46	
D014256	Symptom	ICD10CM:F63.3	F63.3	ICD10CM	F63	3
D004715	Symptom	ICD10CM:N80	N80	ICD10CM	N80	
D004715	Symptom	ICD10CM:N80.9	N80.9	ICD10CM	N80	9
D020182	Symptom	ICD10CM:G47.31	G47.31	ICD10CM	G47	31
D011618	Symptom	ICD10CM:F25.9	F25.9	ICD10CM	F25	9
D011618	Symptom	ICD10CM:F25	F25	ICD10CM	F25	
D006970	Symptom	ICD10CM:G47.1	G47.1	ICD10CM	G47	1
D006970	Symptom	ICD10CM:G47.10	G47.10	ICD10CM	G47	10
D013036	Symptom	ICD10CM:G40.82	G40.82	ICD10CM	G40	82
D007319	Symptom	ICD10CM:F51.01	F51.01	ICD10CM	F51	01
D013915	Symptom	ICD10CM:D69.1	D69.1	ICD10CM	D69	1
D004831	Symptom	ICD10CM:G40.4	G40.4	ICD10CM	G40	4
D012585	Symptom	ICD10CM:M54.3	M54.3	ICD10CM	M54	3
D012585	Symptom	ICD10CM:M54.30	M54.30	ICD10CM	M54	30
D007969	Symptom	ICD10CM:P91.2	P91.2	ICD10CM	P91	2
D005264	Symptom	ICD10CM:S72	S72	ICD10CM	S72	
D005264	Symptom	ICD10CM:S72.9	S72.9	ICD10CM	S72	9
D001176	Symptom	ICD10CM:Q74.3	Q74.3	ICD10CM	Q74	3
D015878	Symptom	ICD10CM:H57.04	H57.04	ICD10CM	H57	04
D010855	Symptom	ICD10CM:Q87.0	Q87.0	ICD10CM	Q87	0
D060905	Symptom	ICD10CM:Q65.82	Q65.82	ICD10CM	Q65	82
D023341	Symptom	ICD10CM:R68.83	R68.83	ICD10CM	R68	83
D011681	Symptom	ICD10CM:H57.0	H57.0	ICD10CM	H57	0
D006939	Symptom	ICD10CM:O21	O21	ICD10CM	O21	
D010182	Symptom	ICD10CM:K86.9	K86.9	ICD10CM	K86	9
D010040	Symptom	ICD10CM:H80.9	H80.9	ICD10CM	H80	9
D010040	Symptom	ICD10CM:H80.90	H80.90	ICD10CM	H80	90
D010040	Symptom	ICD10CM:H80	H80	ICD10CM	H80	
D005891	Symptom	ICD10CM:K05.10	K05.10	ICD10CM	K05	10
D011656	Symptom	ICD10CM:J43.1	J43.1	ICD10CM	J43	1
D020803	Symptom	ICD10CM:B00.4	B00.4	ICD10CM	B00	4
D015160	Symptom	ICD10CM:P83.2	P83.2	ICD10CM	P83	2
D004677	Symptom	ICD10CM:Q01.2	Q01.2	ICD10CM	Q01	2
D007637	Symptom	ICD10CM:H16.20	H16.20	ICD10CM	H16	20
D007637	Symptom	ICD10CM:H16.2	H16.2	ICD10CM	H16	2
D000092164	Symptom	ICD10CM:H02.23	H02.23	ICD10CM	H02	23
D003424	Symptom	ICD10CM:K50.90	K50.90	ICD10CM	K50	90
D005158	Symptom	ICD10CM:G51.0	G51.0	ICD10CM	G51	0
D006949	Symptom	ICD10CM:E78.5	E78.5	ICD10CM	E78	5
D008175	Symptom	ICD10CM:C34.90	C34.90	ICD10CM	C34	90
D007951	Symptom	ICD10CM:C93.1	C93.1	ICD10CM	C93	1
D011618	Symptom	ICD10CM:F23	F23	ICD10CM	F23	
D003872	Symptom	ICD10CM:L30.9	L30.9	ICD10CM	L30	9
D020255	Symptom	ICD10CM:H43.81	H43.81	ICD10CM	H43	81
D010554	Symptom	ICD10CM:F60.7	F60.7	ICD10CM	F60	7
D008417	Symptom	ICD10CM:H70.9	H70.9	ICD10CM	H70	9
D008417	Symptom	ICD10CM:H70.90	H70.90	ICD10CM	H70	90
D005128	Symptom	ICD10CM:H44.9	H44.9	ICD10CM	H44	9
D005128	Symptom	ICD10CM:H44	H44	ICD10CM	H44	
D001006	Symptom	ICD10CM:Q42.3	Q42.3	ICD10CM	Q42	3
D018358	Symptom	ICD10CM:D3A.8	D3A.8	ICD10CM	D3A	8
D004393	Symptom	ICD10CM:E23.0	E23.0	ICD10CM	E23	0
D010167	Symptom	ICD10CM:R23.1	R23.1	ICD10CM	R23	1
D000471	Symptom	ICD10CM:E87.3	E87.3	ICD10CM	E87	3
D006474	Symptom	ICD10CM:D69.9	D69.9	ICD10CM	D69	9
D000087122	Symptom	ICD10CM:F30	F30	ICD10CM	F30	
D000087122	Symptom	ICD10CM:F30.9	F30.9	ICD10CM	F30	9
C548009	Symptom	ICD10CM:Q21.16	Q21.16	ICD10CM	Q21	16
D006552	Symptom	ICD10CM:K40.90	K40.90	ICD10CM	K40	90
D006552	Symptom	ICD10CM:K40	K40	ICD10CM	K40	
D007766	Symptom	ICD10CM:H04	H04	ICD10CM	H04	
D007766	Symptom	ICD10CM:H04.9	H04.9	ICD10CM	H04	9
D014813	Symptom	ICD10CM:E56.1	E56.1	ICD10CM	E56	1
D014103	Symptom	ICD10CM:G24.3	G24.3	ICD10CM	G24	3
D011629	Symptom	ICD10CM:E22.8	E22.8	ICD10CM	E22	8
D007024	Symptom	ICD10CM:I95.1	I95.1	ICD10CM	I95	1
D000381	Symptom	ICD10CM:R48.8	R48.8	ICD10CM	R48	8
C536482	Symptom	ICD10CM:Q60.1	Q60.1	ICD10CM	Q60	1
D010005	Symptom	ICD10CM:R68.3	R68.3	ICD10CM	R68	3
D004831	Symptom	ICD10CM:G40.83	G40.83	ICD10CM	G40	83
D004831	Symptom	ICD10CM:G40.834	G40.834	ICD10CM	G40	834
D007443	Symptom	ICD10CM:K56.1	K56.1	ICD10CM	K56	1
D010181	Symptom	ICD10CM:K86.2	K86.2	ICD10CM	K86	2
D015746	Symptom	ICD10CM:R10.9	R10.9	ICD10CM	R10	9
D000093663	Symptom	ICD10CM:Q51.3	Q51.3	ICD10CM	Q51	3
D004381	Symptom	ICD10CM:K26	K26	ICD10CM	K26	
D005099	Symptom	ICD10CM:H50.11	H50.11	ICD10CM	H50	11
D003866	Symptom	ICD10CM:F34.1	F34.1	ICD10CM	F34	1
D003866	Symptom	ICD10CM:F32.A	F32.A	ICD10CM	F32	A
D007906	Symptom	ICD10CM:H27.1	H27.1	ICD10CM	H27	1
D007906	Symptom	ICD10CM:H27.10	H27.10	ICD10CM	H27	10
C564969	Symptom	ICD10CM:G71.29	G71.29	ICD10CM	G71	29
D044342	Symptom	ICD10CM:E46	E46	ICD10CM	E46	
D044342	Symptom	ICD10CM:E40-E46	E40-E46	ICD10CM	E40-E46	
D002971	Symptom	ICD10CM:Q36	Q36	ICD10CM	Q36	
D002971	Symptom	ICD10CM:Q36.9	Q36.9	ICD10CM	Q36	9
D011030	Symptom	ICD10CM:J93.11	J93.11	ICD10CM	J93	11
D002805	Symptom	ICD10CM:M11.2	M11.2	ICD10CM	M11	2
D003117	Symptom	ICD10CM:H53.55	H53.55	ICD10CM	H53	55
D007153	Symptom	ICD10CM:D84.9	D84.9	ICD10CM	D84	9
D015835	Symptom	ICD10CM:H50.61	H50.61	ICD10CM	H50	61
D058437	Symptom	ICD10CM:H35.03	H35.03	ICD10CM	H35	03
D019636	Symptom	ICD10CM:G31.9	G31.9	ICD10CM	G31	9
D009136	Symptom	ICD10CM:G71.0	G71.0	ICD10CM	G71	0
D005359	Symptom	ICD10CM:Q78.1	Q78.1	ICD10CM	Q78	1
D019214	Symptom	ICD10CM:K06.1	K06.1	ICD10CM	K06	1
D007418	Symptom	ICD10CM:K56.0	K56.0	ICD10CM	K56	0
D020370	Symptom	ICD10CM:M17	M17	ICD10CM	M17	
D020370	Symptom	ICD10CM:M17.9	M17.9	ICD10CM	M17	9
D001049	Symptom	ICD10CM:R06.81	R06.81	ICD10CM	R06	81
D006554	Symptom	ICD10CM:K42	K42	ICD10CM	K42	
